ID,length
91642,225
91643,65
91644,686
91645,472
91646,65
91647,214
91648,2082
91649,446
91650,1093
91651,729
91652,506
91653,1582
91654,4603
91655,721
91656,255
91657,246
91658,1280
91659,315
91660,1071
91661,59
91662,1136
91663,1707
91664,609
91665,65
91666,521
91667,885
91668,1177
91669,569
91670,283
91671,117
91672,498
91673,546
91674,623
91675,1183
91676,278
91677,1375
91678,808
91679,3274
91680,688
91681,348
91682,1492
91683,1494
91684,1222
91685,535
91686,2520
91687,949
91688,1730
91689,1478
91690,1183
91691,1762
91692,1241
91693,542
91694,474
91695,89
91696,785
91697,338
91698,225
91699,44
91700,1228
91701,574
91702,346
91703,1888
91704,351
91705,1734
91706,729
91707,2001
91708,528
91709,2207
91710,419
91711,1443
91712,92
91713,119
91714,29
91715,232
91716,50
91717,543
91718,924
91719,392
91720,213
91721,935
91722,9
91723,158
91724,201
91725,505
91726,985
91727,855
91728,454
91729,171
91730,297
91731,79
91732,209
91733,174
91734,412
91735,82
91736,150
91737,1181
91738,1824
91739,566
91740,28
91741,171
91742,368
91743,437
91744,100
91745,284
91746,206
91747,1243
91748,1904
91749,1275
91750,78
91751,4476
91752,1060
91753,570
91754,934
91755,421
91756,167
91757,1216
91758,553
91759,419
91760,391
91761,48
91762,702
91763,321
91764,143
91765,178
91766,346
91767,8
91768,127
91769,319
91770,207
91771,454
91772,1055
91773,560
91774,152
91775,1676
91776,132
91777,122
91778,193
91779,329
91780,81
91781,211
91782,3898
91783,329
91784,318
91785,249
91786,197
91787,88
91788,345
91789,273
91790,167
91791,326
91792,146
91793,338
91794,456
91795,607
91796,268
91797,17
91798,159
91799,19
91800,652
91801,261
91802,338
91803,747
91804,86
91805,259
91806,935
91807,61
91808,521
91809,121
91810,343
91811,731
91812,1542
91813,244
91814,294
91815,1485
91816,1985
91817,584
91818,352
91819,4857
91820,23
91821,2088
91822,183
91823,81
91824,37
91825,196
91826,308
91827,40
91828,203
91829,1427
91830,11
91831,651
91832,624
91833,1407
91834,73
91835,76
91836,424
91837,760
91838,1108
91839,535
91840,605
91841,109
91842,524
91843,303
91844,58
91845,65
91846,694
91847,503
91848,217
91849,1023
91850,633
91851,29
91852,152
91853,480
91854,1101
91855,893
91856,866
91857,1295
91858,2960
91859,527
91860,106
91861,793
91862,968
91863,2133
91864,472
91865,2111
91866,1681
91867,664
91868,233
91869,1278
91870,1717
91871,169
91872,592
91873,781
91874,255
91875,1129
91876,292
91877,152
91878,618
91879,1030
91880,21
91881,65
91882,144
91883,65
91884,662
91885,1336
91886,1020
91887,363
91888,215
91889,210
91890,1180
91891,18
91892,893
91893,577
91894,1880
91895,200
91896,1042
91897,165
91898,592
91899,2704
91900,260
91901,447
91902,476
91903,301
91904,150
91905,985
91906,563
91907,344
91908,57
91909,214
91910,333
91911,851
91912,634
91913,819
91914,1012
91915,616
91916,2223
91917,492
91918,510
91919,271
91920,789
91921,661
91922,152
91923,119
91924,375
91925,173
91926,9
91927,65
91928,673
91929,227
91930,944
91931,5
91932,65
91933,121
91934,28
91935,898
91936,47
91937,667
91938,227
91939,304
91940,161
91941,1733
91942,1733
91943,1519
91944,1733
91945,1439
91946,381
91947,770
91948,64
91949,45
91950,745
91951,795
91952,419
91953,434
91954,38
91955,596
91956,205
91957,792
91958,100
91959,27
91960,59
91961,826
91962,824
91963,1783
91964,1783
91965,29
91966,347
91967,862
91968,1783
91969,1783
91970,1783
91971,1783
91972,266
91973,1783
91974,1783
91975,1783
91976,1325
91977,1783
91978,1783
91979,73
91980,1783
91981,1783
91982,1783
91983,20
91984,1783
91985,24
91986,185
91987,177
91988,479
91989,189
91990,2683
91991,8
91992,54
91993,1053
91994,137
91995,65
91996,243
91997,352
91998,603
91999,800
92000,2188
92001,65
92002,500
92003,1553
92004,632
92005,561
92006,629
92007,54
92008,221
92009,540
92010,730
92011,662
92012,421
92013,822
92014,143
92015,834
92016,476
92017,1219
92018,920
92019,1022
92020,570
92021,1105
92022,1496
92023,2281
92024,542
92025,647
92026,754
92027,589
92028,92
92029,92
92030,349
92031,643
92032,1181
92033,335
92034,1367
92035,1492
92036,220
92037,310
92038,223
92039,65
92040,919
92041,939
92042,160
92043,3833
92044,2588
92045,876
92046,615
92047,1733
92048,475
92049,242
92050,631
92051,519
92052,519
92053,2728
92054,684
92055,505
92056,221
92057,1050
92058,1703
92059,1556
92060,983
92061,81
92062,65
92063,1493
92064,653
92065,658
92066,2737
92067,1780
92068,1689
92069,265
92070,1742
92071,855
92072,1323
92073,728
92074,2131
92075,443
92076,141
92077,556
92078,1025
92079,556
92080,21
92081,1254
92082,332
92083,332
92084,332
92085,1095
92086,1142
92087,404
92088,1033
92089,2756
92090,686
92091,916
92092,680
92093,1196
92094,401
92095,20
92096,20
92097,913
92098,296
92099,401
92100,626
92101,20
92102,124
92103,1735
92104,20
92105,1820
92106,484
92107,918
92108,261
92109,1838
92110,2222
92111,128
92112,339
92113,492
92114,21
92115,288
92116,763
92117,396
92118,252
92119,247
92120,1001
92121,365
92122,1094
92123,283
92124,253
92125,462
92126,28
92127,584
92128,109
92129,22
92130,154
92131,802
92132,683
92133,25
92134,313
92135,568
92136,56
92137,1142
92138,3976
92139,1440
92140,1002
92141,562
92142,17
92143,955
92144,1118
92145,486
92146,252
92147,400
92148,13
92149,1014
92150,355
92151,187
92152,417
92153,822
92154,204
92155,455
92156,902
92157,139
92158,611
92159,327
92160,577
92161,1130
92162,2121
92163,1189
92164,97
92165,283
92166,323
92167,458
92168,262
92169,1290
92170,303
92171,1068
92172,789
92173,2431
92174,403
92175,13396
92176,378
92177,846
92178,1217
92179,530
92180,623
92181,513
92182,760
92183,545
92184,844
92185,707
92186,346
92187,1427
92188,415
92189,1087
92190,1317
92191,720
92192,442
92193,755
92194,2216
92195,440
92196,255
92197,571
92198,2162
92199,503
92200,176
92201,590
92202,1061
92203,297
92204,1315
92205,1075
92206,501
92207,163
92208,926
92209,65
92210,235
92211,65
92212,1083
92213,723
92214,450
92215,1221
92216,1411
92217,13
92218,479
92219,65
92220,181
92221,246
92222,1690
92223,170
92224,183
92225,75
92226,434
92227,54
92228,1429
92229,130
92230,2212
92231,968
92232,535
92233,1904
92234,1959
92235,51
92236,540
92237,182
92238,1074
92239,78
92240,395
92241,518
92242,768
92243,46
92244,1053
92245,1161
92246,3531
92247,317
92248,254
92249,94
92250,137
92251,871
92252,444
92253,254
92254,859
92255,40
92256,461
92257,61
92258,530
92259,46
92260,722
92261,842
92262,664
92263,691
92264,3354
92265,548
92266,759
92267,1198
92268,51
92269,503
92270,117
92271,690
92272,1428
92273,1284
92274,1226
92275,37
92276,1506
92277,184
92278,65
92279,594
92280,1564
92281,283
92282,1442
92283,767
92284,515
92285,605
92286,792
92287,250
92288,286
92289,873
92290,53
92291,531
92292,545
92293,1036
92294,485
92295,371
92296,242
92297,612
92298,2609
92299,1563
92300,952
92301,252
92302,2383
92303,793
92304,902
92305,524
92306,149
92307,326
92308,495
92309,940
92310,31
92311,590
92312,2666
92313,100
92314,1525
92315,612
92316,22
92317,583
92318,927
92319,86
92320,858
92321,656
92322,2659
92323,838
92324,957
92325,870
92326,563
92327,965
92328,370
92329,27
92330,933
92331,907
92332,903
92333,460
92334,106
92335,1270
92336,105
92337,323
92338,998
92339,518
92340,1430
92341,710
92342,285
92343,4496
92344,409
92345,1459
92346,691
92347,1014
92348,816
92349,1330
92350,563
92351,421
92352,1179
92353,2950
92354,15
92355,1388
92356,638
92357,37
92358,842
92359,20
92360,990
92361,583
92362,15
92363,444
92364,4409
92365,663
92366,872
92367,597
92368,1196
92369,773
92370,2100
92371,483
92372,1297
92373,840
92374,3315
92375,36
92376,1022
92377,65
92378,528
92379,65
92380,1337
92381,650
92382,763
92383,630
92384,872
92385,486
92386,428
92387,11
92388,1164
92389,288
92390,63
92391,446
92392,1088
92393,15
92394,620
92395,833
92396,177
92397,838
92398,699
92399,333
92400,152
92401,196
92402,881
92403,15
92404,1495
92405,594
92406,19
92407,1024
92408,564
92409,19
92410,640
92411,1520
92412,1081
92413,15
92414,1510
92415,787
92416,708
92417,299
92418,1593
92419,65
92420,15
92421,675
92422,1173
92423,346
92424,644
92425,613
92426,387
92427,3072
92428,1467
92429,506
92430,24
92431,977
92432,1525
92433,422
92434,1000
92435,719
92436,244
92437,1422
92438,482
92439,65
92440,803
92441,583
92442,871
92443,425
92444,719
92445,920
92446,875
92447,279
92448,470
92449,65
92450,65
92451,65
92452,601
92453,462
92454,439
92455,247
92456,3858
92457,776
92458,669
92459,188
92460,405
92461,573
92462,233
92463,1206
92464,469
92465,458
92466,483
92467,381
92468,3350
92469,1044
92470,549
92471,233
92472,65
92473,703
92474,49
92475,4563
92476,1386
92477,65
92478,65
92479,161
92480,2076
92481,65
92482,1109
92483,70
92484,248
92485,65
92486,2553
92487,65
92488,821
92489,807
92490,265
92491,807
92492,65
92493,771
92494,139
92495,237
92496,65
92497,889
92498,65
92499,310
92500,32
92501,914
92502,802
92503,65
92504,510
92505,1284
92506,317
92507,50
92508,476
92509,65
92510,617
92511,803
92512,65
92513,866
92514,267
92515,155
92516,1149
92517,1076
92518,65
92519,939
92520,63
92521,65
92522,222
92523,71
92524,65
92525,402
92526,1185
92527,65
92528,65
92529,1510
92530,421
92531,937
92532,944
92533,686
92534,65
92535,984
92536,1534
92537,464
92538,65
92539,760
92540,61
92541,677
92542,23
92543,753
92544,171
92545,546
92546,234
92547,906
92548,738
92549,276
92550,698
92551,278
92552,149
92553,712
92554,65
92555,547
92556,374
92557,290
92558,1327
92559,230
92560,1143
92561,149
92562,697
92563,769
92564,65
92565,1701
92566,155
92567,549
92568,1704
92569,1069
92570,823
92571,371
92572,15891
92573,866
92574,1436
92575,860
92576,405
92577,266
92578,65
92579,1162
92580,252
92581,1477
92582,569
92583,679
92584,19
92585,65
92586,29
92587,65
92588,868
92589,226
92590,529
92591,65
92592,148
92593,979
92594,1388
92595,1997
92596,116
92597,1026
92598,1521
92599,544
92600,642
92601,351
92602,661
92603,2316
92604,1825
92605,831
92606,657
92607,657
92608,19
92609,432
92610,400
92611,738
92612,89
92613,808
92614,932
92615,131
92616,523
92617,3306
92618,1161
92619,1470
92620,2084
92621,270
92622,632
92623,354
92624,980
92625,126
92626,902
92627,65
92628,158
92629,166
92630,985
92631,294
92632,2799
92633,3201
92634,930
92635,1023
92636,1716
92637,982
92638,126
92639,29
92640,419
92641,557
92642,36
92643,761
92644,610
92645,112
92646,371
92647,283
92648,445
92649,1892
92650,1544
92651,2179
92652,952
92653,307
92654,871
92655,776
92656,295
92657,365
92658,1186
92659,558
92660,740
92661,95
92662,1631
92663,1940
92664,25
92665,28
92666,1530
92667,206
92668,596
92669,26
92670,971
92671,799
92672,730
92673,65
92674,735
92675,294
92676,3225
92677,58
92678,678
92679,1410
92680,510
92681,683
92682,236
92683,276
92684,1671
92685,1152
92686,881
92687,186
92688,609
92689,644
92690,1677
92691,502
92692,3700
92693,5
92694,39
92695,590
92696,665
92697,398
92698,543
92699,1222
92700,10
92701,692
92702,533
92703,684
92704,583
92705,1999
92706,529
92707,493
92708,535
92709,648
92710,400
92711,876
92712,670
92713,683
92714,160
92715,1005
92716,993
92717,539
92718,1138
92719,65
92720,799
92721,1973
92722,728
92723,416
92724,503
92725,360
92726,65
92727,1034
92728,94
92729,182
92730,574
92731,204
92732,10
92733,275
92734,196
92735,329
92736,18
92737,52
92738,266
92739,243
92740,649
92741,643
92742,7
92743,163
92744,449
92745,185
92746,354
92747,466
92748,1464
92749,22
92750,730
92751,1333
92752,769
92753,456
92754,1219
92755,303
92756,1293
92757,146
92758,601
92759,318
92760,284
92761,273
92762,448
92763,589
92764,101
92765,49
92766,126
92767,59
92768,65
92769,33
92770,624
92771,385
92772,931
92773,179
92774,183
92775,65
92776,52
92777,342
92778,79
92779,448
92780,526
92781,165
92782,809
92783,802
92784,322
92785,961
92786,756
92787,272
92788,269
92789,412
92790,149
92791,268
92792,615
92793,635
92794,244
92795,40
92796,546
92797,13
92798,433
92799,209
92800,570
92801,682
92802,48
92803,416
92804,378
92805,479
92806,345
92807,146
92808,33
92809,185
92810,279
92811,313
92812,892
92813,65
92814,97
92815,396
92816,1009
92817,40
92818,53
92819,353
92820,445
92821,1281
92822,42
92823,399
92824,173
92825,1557
92826,479
92827,181
92828,162
92829,978
92830,344
92831,95
92832,90
92833,133
92834,734
92835,352
92836,811
92837,65
92838,1695
92839,65
92840,65
92841,65
92842,65
92843,65
92844,22
92845,65
92846,65
92847,65
92848,65
92849,777
92850,65
92851,1577
92852,65
92853,65
92854,65
92855,756
92856,65
92857,65
92858,65
92859,65
92860,65
92861,65
92862,65
92863,65
92864,804
92865,65
92866,26
92867,1267
92868,65
92869,56
92870,2360
92871,654
92872,1121
92873,1044
92874,28
92875,156
92876,151
92877,739
92878,2533
92879,65
92880,774
92881,142
92882,1506
92883,1458
92884,1325
92885,1105
92886,528
92887,58
92888,22
92889,1596
92890,127
92891,261
92892,147
92893,192
92894,16
92895,239
92896,67
92897,636
92898,175
92899,580
92900,38
92901,252
92902,677
92903,671
92904,517
92905,269
92906,567
92907,1571
92908,76
92909,56
92910,1022
92911,365
92912,4052
92913,65
92914,735
92915,774
92916,18
92917,541
92918,65
92919,65
92920,265
92921,212
92922,65
92923,366
92924,336
92925,65
92926,65
92927,370
92928,71
92929,610
92930,899
92931,244
92932,311
92933,295
92934,21
92935,24
92936,26
92937,538
92938,407
92939,440
92940,580
92941,757
92942,154
92943,305
92944,65
92945,396
92946,468
92947,12
92948,205
92949,200
92950,245
92951,65
92952,446
92953,335
92954,1040
92955,145
92956,42
92957,947
92958,2090
92959,185
92960,407
92961,30
92962,64
92963,1302
92964,602
92965,1738
92966,60
92967,398
92968,595
92969,1520
92970,957
92971,576
92972,336
92973,5785
92974,395
92975,486
92976,136
92977,783
92978,60
92979,1335
92980,652
92981,1266
92982,145
92983,398
92984,16
92985,398
92986,16
92987,398
92988,398
92989,22
92990,16
92991,398
92992,1845
92993,398
92994,1284
92995,16
92996,17
92997,630
92998,628
92999,398
93000,911
93001,826
93002,267
93003,1256
93004,82
93005,1332
93006,334
93007,24
93008,67
93009,1020
93010,28
93011,1176
93012,2902
93013,325
93014,949
93015,957
93016,13
93017,169
93018,981
93019,1137
93020,188
93021,1381
93022,1929
93023,1140
93024,596
93025,114
93026,1358
93027,115
93028,114
93029,114
93030,996
93031,114
93032,201
93033,114
93034,3051
93035,114
93036,114
93037,1635
93038,1002
93039,823
93040,1724
93041,1014
93042,2385
93043,1149
93044,851
93045,411
93046,1085
93047,1830
93048,1733
93049,183
93050,1132
93051,445
93052,1884
93053,1574
93054,583
93055,1122
93056,65
93057,84
93058,418
93059,1114
93060,307
93061,65
93062,238
93063,74
93064,180
93065,364
93066,65
93067,1335
93068,185
93069,47
93070,247
93071,109
93072,663
93073,249
93074,166
93075,117
93076,1623
93077,268
93078,210
93079,996
93080,291
93081,68
93082,41
93083,113
93084,32
93085,65
93086,188
93087,49
93088,142
93089,550
93090,254
93091,173
93092,148
93093,71
93094,1773
93095,1178
93096,76
93097,2048
93098,181
93099,95
93100,1510
93101,176
93102,380
93103,291
93104,275
93105,309
93106,378
93107,61
93108,1680
93109,258
93110,68
93111,609
93112,201
93113,227
93114,214
93115,2008
93116,82
93117,65
93118,214
93119,214
93120,214
93121,1420
93122,65
93123,124
93124,636
93125,219
93126,1892
93127,5
93128,435
93129,311
93130,65
93131,2635
93132,1659
93133,242
93134,232
93135,309
93136,184
93137,898
93138,1309
93139,382
93140,65
93141,776
93142,552
93143,736
93144,906
93145,434
93146,171
93147,73
93148,446
93149,1694
93150,567
93151,1966
93152,1173
93153,65
93154,1351
93155,49
93156,469
93157,48
93158,65
93159,302
93160,184
93161,282
93162,65
93163,160
93164,410
93165,245
93166,1190
93167,447
93168,70
93169,1747
93170,684
93171,79
93172,130
93173,401
93174,65
93175,65
93176,188
93177,317
93178,62
93179,89
93180,77
93181,1178
93182,561
93183,263
93184,3638
93185,253
93186,1995
93187,454
93188,233
93189,1414
93190,1381
93191,65
93192,1250
93193,957
93194,2660
93195,747
93196,204
93197,103
93198,148
93199,251
93200,549
93201,350
93202,103
93203,662
93204,708
93205,1359
93206,877
93207,1453
93208,95
93209,972
93210,169
93211,910
93212,283
93213,1122
93214,413
93215,939
93216,65
93217,152
93218,378
93219,731
93220,224
93221,410
93222,425
93223,963
93224,594
93225,127
93226,756
93227,959
93228,887
93229,1234
93230,701
93231,331
93232,676
93233,42
93234,1755
93235,700
93236,5272
93237,498
93238,1356
93239,48
93240,546
93241,741
93242,633
93243,443
93244,236
93245,3123
93246,192
93247,107
93248,211
93249,26
93250,1492
93251,55
93252,162
93253,1419
93254,485
93255,61
93256,995
93257,129
93258,65
93259,28
93260,2730
93261,430
93262,65
93263,597
93264,560
93265,617
93266,45
93267,365
93268,82
93269,596
93270,2009
93271,55
93272,65
93273,1879
93274,1279
93275,1419
93276,208
93277,1069
93278,1069
93279,948
93280,948
93281,1621
93282,1145
93283,1069
93284,948
93285,408
93286,622
93287,961
93288,1175
93289,1172
93290,806
93291,1103
93292,1096
93293,1842
93294,1097
93295,249
93296,431
93297,729
93298,2277
93299,762
93300,1864
93301,1864
93302,1090
93303,1069
93304,4160
93305,1090
93306,1043
93307,1049
93308,685
93309,4160
93310,1739
93311,1066
93312,1090
93313,828
93314,4160
93315,1043
93316,1068
93317,3716
93318,1137
93319,1069
93320,845
93321,815
93322,1046
93323,370
93324,1104
93325,1103
93326,878
93327,1135
93328,1135
93329,1048
93330,1107
93331,1713
93332,629
93333,1067
93334,62
93335,1045
93336,1070
93337,1047
93338,277
93339,1318
93340,1796
93341,1031
93342,1040
93343,1135
93344,527
93345,1119
93346,1796
93347,1119
93348,1123
93349,1119
93350,1092
93351,1318
93352,1119
93353,1129
93354,1031
93355,1156
93356,1140
93357,1319
93358,1090
93359,1079
93360,2376
93361,1119
93362,1079
93363,1079
93364,1031
93365,1320
93366,1123
93367,1040
93368,1320
93369,1319
93370,1039
93371,65
93372,1129
93373,392
93374,28
93375,564
93376,1619
93377,722
93378,444
93379,1183
93380,2310
93381,571
93382,390
93383,211
93384,410
93385,804
93386,2130
93387,227
93388,1490
93389,678
93390,639
93391,2133
93392,1226
93393,508
93394,322
93395,1059
93396,650
93397,989
93398,1139
93399,355
93400,28
93401,811
93402,1133
93403,686
93404,3177
93405,374
93406,84
93407,433
93408,1333
93409,1332
93410,229
93411,734
93412,949
93413,160
93414,1295
93415,946
93416,1189
93417,353
93418,268
93419,724
93420,942
93421,732
93422,1618
93423,648
93424,1651
93425,1307
93426,606
93427,872
93428,1185
93429,235
93430,10
93431,343
93432,335
93433,485
93434,1517
93435,1113
93436,684
93437,248
93438,439
93439,938
93440,1242
93441,137
93442,1142
93443,1061
93444,1031
93445,503
93446,637
93447,128
93448,382
93449,1260
93450,330
93451,444
93452,368
93453,1315
93454,148
93455,276
93456,807
93457,834
93458,65
93459,483
93460,290
93461,245
93462,763
93463,1551
93464,1237
93465,1003
93466,28
93467,593
93468,1629
93469,478
93470,268
93471,891
93472,1001
93473,606
93474,666
93475,384
93476,1674
93477,65
93478,3323
93479,1312
93480,1842
93481,180
93482,1886
93483,1038
93484,550
93485,26
93486,86
93487,261
93488,1137
93489,699
93490,1097
93491,3235
93492,19
93493,42
93494,85
93495,65
93496,596
93497,813
93498,762
93499,524
93500,134
93501,157
93502,920
93503,74
93504,65
93505,1273
93506,93
93507,351
93508,331
93509,976
93510,1564
93511,890
93512,844
93513,28
93514,934
93515,65
93516,630
93517,420
93518,539
93519,501
93520,24
93521,155
93522,959
93523,1101
93524,783
93525,513
93526,697
93527,1545
93528,65
93529,463
93530,687
93531,1120
93532,1686
93533,502
93534,211
93535,3083
93536,671
93537,741
93538,584
93539,1405
93540,206
93541,80
93542,15
93543,225
93544,72
93545,65
93546,1387
93547,65
93548,619
93549,55
93550,1248
93551,16
93552,703
93553,727
93554,117
93555,1013
93556,253
93557,1284
93558,355
93559,471
93560,1948
93561,105
93562,2214
93563,228
93564,581
93565,619
93566,531
93567,494
93568,531
93569,130
93570,118
93571,1252
93572,724
93573,1094
93574,203
93575,463
93576,247
93577,118
93578,233
93579,182
93580,1103
93581,292
93582,983
93583,294
93584,64
93585,710
93586,1739
93587,97
93588,540
93589,303
93590,65
93591,1363
93592,237
93593,521
93594,2169
93595,739
93596,260
93597,687
93598,836
93599,929
93600,415
93601,694
93602,370
93603,1380
93604,690
93605,724
93606,169
93607,973
93608,701
93609,65
93610,906
93611,744
93612,198
93613,521
93614,1205
93615,516
93616,114
93617,511
93618,381
93619,432
93620,521
93621,635
93622,77
93623,838
93624,596
93625,747
93626,975
93627,630
93628,3232
93629,1854
93630,255
93631,1972
93632,350
93633,1105
93634,948
93635,1776
93636,508
93637,790
93638,395
93639,986
93640,462
93641,813
93642,518
93643,65
93644,581
93645,496
93646,1173
93647,726
93648,492
93649,3592
93650,636
93651,1690
93652,519
93653,138
93654,513
93655,345
93656,492
93657,591
93658,1567
93659,497
93660,713
93661,950
93662,1033
93663,467
93664,8
93665,335
93666,1713
93667,602
93668,4490
93669,766
93670,1146
93671,1004
93672,65
93673,473
93674,1209
93675,343
93676,579
93677,1125
93678,1096
93679,65
93680,247
93681,65
93682,1698
93683,326
93684,65
93685,789
93686,1234
93687,653
93688,299
93689,1677
93690,576
93691,1222
93692,464
93693,498
93694,963
93695,401
93696,20
93697,65
93698,422
93699,1155
93700,1411
93701,18
93702,633
93703,477
93704,374
93705,325
93706,3558
93707,460
93708,179
93709,842
93710,2845
93711,1745
93712,767
93713,112
93714,621
93715,651
93716,939
93717,1755
93718,418
93719,366
93720,401
93721,519
93722,283
93723,332
93724,17
93725,788
93726,312
93727,314
93728,730
93729,631
93730,293
93731,24
93732,532
93733,1111
93734,1349
93735,65
93736,557
93737,667
93738,119
93739,575
93740,1819
93741,930
93742,855
93743,347
93744,1958
93745,170
93746,23
93747,906
93748,2700
93749,1301
93750,1754
93751,55
93752,787
93753,1301
93754,191
93755,463
93756,670
93757,1242
93758,459
93759,781
93760,1147
93761,529
93762,410
93763,1450
93764,147
93765,720
93766,209
93767,171
93768,185
93769,1494
93770,2018
93771,1818
93772,806
93773,1101
93774,412
93775,2071
93776,1336
93777,93
93778,1011
93779,2146
93780,555
93781,339
93782,272
93783,1478
93784,1428
93785,640
93786,1098
93787,397
93788,957
93789,2930
93790,12
93791,41
93792,675
93793,1231
93794,176
93795,1409
93796,2671
93797,1023
93798,805
93799,286
93800,1467
93801,617
93802,212
93803,208
93804,2058
93805,827
93806,1232
93807,3725
93808,1510
93809,1011
93810,1681
93811,798
93812,1220
93813,134
93814,184
93815,1063
93816,1712
93817,352
93818,415
93819,17
93820,37
93821,65
93822,669
93823,85
93824,287
93825,666
93826,666
93827,634
93828,1087
93829,1155
93830,966
93831,233
93832,1931
93833,706
93834,537
93835,589
93836,938
93837,2876
93838,45
93839,708
93840,1920
93841,1096
93842,590
93843,647
93844,212
93845,204
93846,436
93847,770
93848,689
93849,1157
93850,506
93851,343
93852,2305
93853,2578
93854,955
93855,254
93856,147
93857,62
93858,2152
93859,1592
93860,924
93861,61
93862,581
93863,658
93864,375
93865,3772
93866,174
93867,57
93868,25
93869,3191
93870,788
93871,1709
93872,718
93873,841
93874,1062
93875,662
93876,1100
93877,625
93878,856
93879,401
93880,794
93881,1180
93882,104
93883,1262
93884,462
93885,3023
93886,150
93887,351
93888,564
93889,790
93890,289
93891,470
93892,568
93893,896
93894,1259
93895,405
93896,398
93897,693
93898,662
93899,1249
93900,258
93901,764
93902,1272
93903,93
93904,127
93905,772
93906,2476
93907,4316
93908,1121
93909,3741
93910,832
93911,41
93912,1804
93913,335
93914,132
93915,48
93916,176
93917,94
93918,3092
93919,816
93920,925
93921,356
93922,197
93923,791
93924,176
93925,1261
93926,2593
93927,418
93928,134
93929,94
93930,862
93931,60
93932,79
93933,292
93934,684
93935,255
93936,631
93937,183
93938,1265
93939,3284
93940,947
93941,698
93942,1084
93943,1567
93944,514
93945,1273
93946,617
93947,715
93948,579
93949,1266
93950,563
93951,194
93952,225
93953,722
93954,1240
93955,870
93956,903
93957,784
93958,408
93959,519
93960,611
93961,289
93962,90
93963,58
93964,718
93965,3215
93966,2361
93967,742
93968,2142
93969,188
93970,202
93971,350
93972,96
93973,835
93974,1061
93975,10
93976,631
93977,2037
93978,1130
93979,2223
93980,1481
93981,1618
93982,175
93983,659
93984,373
93985,280
93986,1149
93987,1156
93988,1317
93989,1645
93990,320
93991,63
93992,1221
93993,822
93994,1067
93995,386
93996,466
93997,41
93998,71
93999,2197
94000,3278
94001,91
94002,783
94003,368
94004,1218
94005,135
94006,374
94007,72
94008,23
94009,885
94010,911
94011,79
94012,22
94013,86
94014,771
94015,1050
94016,1931
94017,383
94018,491
94019,856
94020,703
94021,503
94022,152
94023,1334
94024,516
94025,1445
94026,718
94027,112
94028,227
94029,156
94030,845
94031,618
94032,556
94033,455
94034,783
94035,23
94036,130
94037,743
94038,461
94039,170
94040,715
94041,195
94042,1136
94043,188
94044,880
94045,245
94046,723
94047,1396
94048,1805
94049,1010
94050,708
94051,306
94052,589
94053,564
94054,951
94055,483
94056,1074
94057,266
94058,212
94059,170
94060,65
94061,880
94062,586
94063,878
94064,160
94065,442
94066,6
94067,398
94068,4029
94069,265
94070,569
94071,308
94072,511
94073,663
94074,95
94075,845
94076,949
94077,681
94078,1209
94079,139
94080,67
94081,615
94082,639
94083,951
94084,534
94085,2211
94086,427
94087,306
94088,1099
94089,68
94090,657
94091,887
94092,602
94093,1312
94094,988
94095,1443
94096,260
94097,163
94098,1381
94099,1308
94100,1281
94101,1261
94102,2007
94103,1366
94104,1327
94105,350
94106,1281
94107,357
94108,757
94109,663
94110,752
94111,1467
94112,65
94113,1422
94114,838
94115,222
94116,2707
94117,1037
94118,1311
94119,1291
94120,1278
94121,1267
94122,1278
94123,567
94124,1489
94125,200
94126,1489
94127,1519
94128,1321
94129,1321
94130,1440
94131,369
94132,1341
94133,734
94134,1333
94135,1588
94136,1293
94137,1420
94138,900
94139,1445
94140,1389
94141,1597
94142,1237
94143,1106
94144,646
94145,862
94146,2953
94147,709
94148,259
94149,30
94150,55
94151,584
94152,47
94153,685
94154,696
94155,1042
94156,118
94157,121
94158,327
94159,445
94160,579
94161,100
94162,466
94163,573
94164,637
94165,163
94166,935
94167,208
94168,85
94169,569
94170,65
94171,69
94172,402
94173,1128
94174,1325
94175,815
94176,391
94177,206
94178,19
94179,569
94180,595
94181,346
94182,562
94183,984
94184,192
94185,38
94186,387
94187,1302
94188,747
94189,1732
94190,318
94191,315
94192,398
94193,100
94194,495
94195,313
94196,300
94197,22
94198,442
94199,289
94200,334
94201,50
94202,399
94203,177
94204,401
94205,1162
94206,745
94207,361
94208,239
94209,532
94210,59
94211,610
94212,73
94213,326
94214,899
94215,27
94216,340
94217,196
94218,455
94219,644
94220,283
94221,772
94222,305
94223,1462
94224,57
94225,910
94226,1161
94227,1056
94228,178
94229,546
94230,16
94231,115
94232,432
94233,1275
94234,10
94235,895
94236,251
94237,374
94238,1665
94239,969
94240,1602
94241,289
94242,687
94243,44
94244,1674
94245,202
94246,47
94247,52
94248,519
94249,1227
94250,68
94251,1117
94252,444
94253,1019
94254,648
94255,310
94256,630
94257,276
94258,177
94259,491
94260,270
94261,243
94262,748
94263,17
94264,840
94265,629
94266,438
94267,19
94268,479
94269,757
94270,50
94271,1256
94272,439
94273,1032
94274,276
94275,65
94276,260
94277,599
94278,733
94279,1202
94280,1381
94281,624
94282,1203
94283,175
94284,1149
94285,990
94286,450
94287,279
94288,1089
94289,773
94290,675
94291,382
94292,90
94293,2299
94294,469
94295,521
94296,320
94297,1006
94298,1095
94299,511
94300,348
94301,5452
